class,detections,files,jpg_files,jpg_size,aspect_ratio,max_areas,bbox_area,bbox_centroid,bbox_x1,bbox_y1,bbox_x2,bbox_y2,times,hours
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491401_area_166_1059.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491401_area_166_1059.jpg,"[1920, 1080]",1.7777777777777777,166.0,[288.9993199104],"[(1911.50016, 966.49956)]",[1903.00032],[957.99942],[1920.0],[974.9997],2025-09-03 18:44:51.401000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491505_area_310_1060.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491505_area_310_1060.jpg,"[1920, 1080]",1.7777777777777777,310.0,[500.0127998975999],"[(1898.99904, 925.4995200000001)]",[1888.9987199999998],[912.9996000000001],[1908.99936],[937.99944],2025-09-03 18:44:51.505000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491606_area_366_1061.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491606_area_366_1061.jpg,"[1920, 1080]",1.7777777777777777,366.0,[643.9763202047999],"[(1870.99968, 882.5004)]",[1857.0],[871.0005600000001],[1884.9993599999998],[894.00024],2025-09-03 18:44:51.606000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491708_area_320_1062.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491708_area_320_1062.jpg,"[1920, 1080]",1.7777777777777777,320.0,[599.9961599999999],"[(1849.00032, 856.5004799999999)]",[1837.00032],[844.00056],[1861.00032],[869.0003999999999],2025-09-03 18:44:51.708000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491812_area_261_1063.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491812_area_261_1063.jpg,"[1920, 1080]",1.7777777777777777,261.0,[467.99856000000005],"[(1827.99936, 837.0)]",[1818.99936],[824.00004],[1836.99936],[849.99996],2025-09-03 18:44:51.812000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939491916_area_122_1064.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939491916_area_122_1064.jpg,"[1920, 1080]",1.7777777777777777,122.0,[164.9965199616],"[(1810.50048, 820.49976)]",[1805.00064],[812.9997000000001],[1816.0003199999999],[827.99982],2025-09-03 18:44:51.916000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492016_area_158_1065.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492016_area_158_1065.jpg,"[1920, 1080]",1.7777777777777777,158.0,[260.01316016640004],"[(1806.4992, 816.99948)]",[1799.99904],[806.9992199999999],[1812.99936],[826.99974],2025-09-03 18:44:52.016000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492116_area_181_1066.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492116_area_181_1066.jpg,"[1920, 1080]",1.7777777777777777,181.0,[294.0067196928],"[(1803.9993599999998, 815.50044)]",[1796.9990399999997],[805.00068],[1810.99968],[826.0002000000001],2025-09-03 18:44:52.116000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492216_area_163_1067.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492216_area_163_1067.jpg,"[1920, 1080]",1.7777777777777777,163.0,[247.01180014080003],"[(1802.49984, 814.50036)]",[1795.99968],[805.00014],[1809.0],[824.00058],2025-09-03 18:44:52.216000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492316_area_158_1068.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492316_area_158_1068.jpg,"[1920, 1080]",1.7777777777777777,158.0,[216.00432],"[(1802.00064, 814.00032)]",[1796.00064],[805.00014],[1808.00064],[823.0005],2025-09-03 18:44:52.316000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492416_area_163_1069.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492416_area_163_1069.jpg,"[1920, 1080]",1.7777777777777777,163.0,[216.00432],"[(1802.00064, 814.00032)]",[1796.00064],[805.00014],[1808.00064],[823.0005],2025-09-03 18:44:52.416000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492516_area_152_1070.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492516_area_152_1070.jpg,"[1920, 1080]",1.7777777777777777,152.0,[238.01480017920002],"[(1802.00064, 813.5002800000001)]",[1795.0003199999999],[805.0001400000001],[1809.00096],[822.0004200000001],2025-09-03 18:44:52.516000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492616_area_150_1071.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492616_area_150_1071.jpg,"[1920, 1080]",1.7777777777777777,150.0,[238.01480017920002],"[(1802.00064, 813.5002800000001)]",[1795.0003199999999],[805.0001400000001],[1809.00096],[822.0004200000001],2025-09-03 18:44:52.616000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492717_area_151_1072.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492717_area_151_1072.jpg,"[1920, 1080]",1.7777777777777777,151.0,[238.01480017920002],"[(1802.00064, 813.5002800000001)]",[1795.0003199999999],[805.0001400000001],[1809.00096],[822.0004200000001],2025-09-03 18:44:52.717000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492818_area_152_1073.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492818_area_152_1073.jpg,"[1920, 1080]",1.7777777777777777,152.0,[238.01480017920002],"[(1802.00064, 813.5002800000001)]",[1795.0003199999999],[805.0001400000001],[1809.00096],[822.0004200000001],2025-09-03 18:44:52.818000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939492918_area_153_1074.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939492918_area_153_1074.jpg,"[1920, 1080]",1.7777777777777777,153.0,[254.98787973120002],"[(1803.50016, 813.5002800000001)]",[1796.00064],[805.0001400000001],[1810.9996800000001],[822.0004200000001],2025-09-03 18:44:52.918000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939493019_area_145_1075.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939493019_area_145_1075.jpg,"[1920, 1080]",1.7777777777777777,145.0,[255.99295987199997],"[(1802.99904, 813.00024)]",[1794.99936],[805.00014],[1810.9987199999998],[821.0003399999999],2025-09-03 18:44:53.019000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939686964_area_102_1076.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939686964_area_102_1076.jpg,"[1920, 1080]",1.7777777777777777,102.0,[208.99971993600002],"[(394.50048000000004, 20.499480000000002)]",[385.00032000000004],[14.999580000000002],[404.00064000000003],[25.999380000000002],2025-09-03 18:48:06.964000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939687067_area_140_1077.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939687067_area_140_1077.jpg,"[1920, 1080]",1.7777777777777777,140.0,[321.9964399872],"[(480.4992, 11.99988)]",[468.99935999999997],[4.999859999999999],[491.99904],[18.9999],2025-09-03 18:48:07.067000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756939846152_area_136_1079.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756939846152_area_136_1079.jpg,"[1920, 1080]",1.7777777777777777,136.0,[233.99928000000003],"[(1838.00064, 402.4998)]",[1829.00064],[395.99982],[1847.00064],[408.99978],2025-09-03 18:50:46.152000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940036054_area_239_1080.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940036054_area_239_1080.jpg,"[1920, 1080]",1.7777777777777777,239.0,[320.0142401279999],"[(1885.0003199999999, 853.0002000000001)]",[1874.9999999999998],[845.0001000000001],[1895.00064],[861.0003],2025-09-03 18:53:56.054000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940038152_area_129_1081.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940038152_area_129_1081.jpg,"[1920, 1080]",1.7777777777777777,129.0,[237.99619998720001],"[(1725.50016, 502.00019999999995)]",[1717.00032],[495.00017999999994],[1734.0],[509.00021999999996],2025-09-03 18:53:58.152000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940041618_area_309_1082.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940041618_area_309_1082.jpg,"[1920, 1080]",1.7777777777777777,309.0,[480.0105598463999],"[(1910.00064, 281.99987999999996)]",[1900.0003199999999],[269.99999999999994],[1920.00096],[293.99976],2025-09-03 18:54:01.618000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940041719_area_518_1083.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940041719_area_518_1083.jpg,"[1920, 1080]",1.7777777777777777,518.0,[923.9832],"[(1719.99936, 303.99948)]",[1698.99936],[292.99968],[1740.99936],[314.99928],2025-09-03 18:54:01.719000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940041819_area_660_1084.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940041819_area_660_1084.jpg,"[1920, 1080]",1.7777777777777777,660.0,[1176.00336],"[(1526.0006400000002, 313.0002)]",[1505.0006400000002],[299.00016],[1547.0006400000002],[327.00024],2025-09-03 18:54:01.819000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940041920_area_224_1085.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940041920_area_224_1085.jpg,"[1920, 1080]",1.7777777777777777,224.0,[299.9916],"[(1334.9990400000002, 313.0002)]",[1319.9990400000002],[308.00034],[1349.9990400000002],[318.00006],2025-09-03 18:54:01.920000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042020_area_593_1086.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042020_area_593_1086.jpg,"[1920, 1080]",1.7777777777777777,593.0,[909.9888800256],"[(1153.49952, 305.99964)]",[1135.9996800000001],[292.99968],[1170.99936],[318.9996],2025-09-03 18:54:02.020000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042120_area_304_1087.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042120_area_304_1087.jpg,"[1920, 1080]",1.7777777777777777,304.0,[467.99856000000005],"[(976.99968, 310.5)]",[958.99968],[304.00002],[994.99968],[316.99998],2025-09-03 18:54:02.120000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042222_area_597_1088.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042222_area_597_1088.jpg,"[1920, 1080]",1.7777777777777777,597.0,[1184.025040128],"[(807.5001599999999, 325.00008)]",[788.9999999999999],[308.99988],[826.00032],[341.00028000000003],2025-09-03 18:54:02.222000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042325_area_337_1089.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042325_area_337_1089.jpg,"[1920, 1080]",1.7777777777777777,337.0,[656.0030799360001],"[(640.50048, 318.99960000000004)]",[620.0006400000001],[310.99950000000007],[661.00032],[326.9997],2025-09-03 18:54:02.325000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042432_area_391_1090.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042432_area_391_1090.jpg,"[1920, 1080]",1.7777777777777777,391.0,[595.0043599104],"[(478.50048, 313.50023999999996)]",[461.00064],[305.0001],[496.00032],[322.00037999999995],2025-09-03 18:54:02.432000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042536_area_291_1091.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042536_area_291_1091.jpg,"[1920, 1080]",1.7777777777777777,291.0,[570.0132],"[(321.00096, 320.49971999999997)]",[306.00096],[310.99949999999995],[336.00096],[329.99994],2025-09-03 18:54:02.536000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940042640_area_502_1092.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940042640_area_502_1092.jpg,"[1920, 1080]",1.7777777777777777,502.0,[1320.0297601536],"[(170.00064, 330.00048)]",[148.00032000000002],[315.00036],[192.00096],[345.00059999999996],2025-09-03 18:54:02.640000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940075429_area_129_1093.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940075429_area_129_1093.jpg,"[1920, 1080]",1.7777777777777777,129.0,[189.99787991040003],"[(1728.4992, 49.99968)]",[1718.99904],[44.99982],[1737.99936],[54.999539999999996],2025-09-03 18:54:35.429000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940138309_area_109_1094.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940138309_area_109_1094.jpg,"[1920, 1080]",1.7777777777777777,109.0,[143.99856],"[(1807.00032, 45.00036)]",[1801.00032],[39.00042],[1813.00032],[51.0003],2025-09-03 18:55:38.309000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940207992_area_130_1095.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940207992_area_130_1095.jpg,"[1920, 1080]",1.7777777777777777,130.0,[224.013040128],"[(1834.9996800000001, 895.00032)]",[1827.99936],[887.00022],[1842.0000000000002],[903.00042],2025-09-03 18:56:47.992000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940208415_area_108_1096.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940208415_area_108_1096.jpg,"[1920, 1080]",1.7777777777777777,108.0,[143.99856],"[(1838.99904, 956.99988)]",[1832.99904],[950.9999399999999],[1844.99904],[962.99982],2025-09-03 18:56:48.415000-04:00,18
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940458952_area_5413_1128.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940458952_area_5413_1128.jpg,"[1920, 1080]",1.7777777777777777,5413.0,[12554.8945201152],"[(690.4992, 191.5002)]",[622.99968],[145.00026000000003],[757.9987199999999],[238.00014],2025-09-03 19:00:58.952000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940461700_area_2215_1129.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940461700_area_2215_1129.jpg,"[1920, 1080]",1.7777777777777777,2215.0,[3275.9150402304],"[(1065.0009599999998, 175.5)]",[1051.00128],[117.00018],[1079.0006399999997],[233.99982],2025-09-03 19:01:01.700000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940512335_area_139_1130.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940512335_area_139_1130.jpg,"[1920, 1080]",1.7777777777777777,139.0,[307.98736012800003],"[(1672.99968, 253.49975999999998)]",[1659.0],[247.99985999999998],[1686.9993599999998],[258.99966],2025-09-03 19:01:52.335000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940539358_area_4916_1132.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940539358_area_4916_1132.jpg,"[1920, 1080]",1.7777777777777777,4916.0,[12953.9716798464],"[(878.4998400000001, 401.99976)]",[814.9996800000001],[351.0],[942.0],[452.99951999999996],2025-09-03 19:02:19.358000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940539704_area_1433_1133.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940539704_area_1433_1133.jpg,"[1920, 1080]",1.7777777777777777,1433.0,[2924.041120128],"[(1050.0, 892.50012)]",[1015.99968],[871.0000200000001],[1084.00032],[914.00022],2025-09-03 19:02:19.704000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756940539830_area_5065_1135.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756940539830_area_5065_1135.jpg,"[1920, 1080]",1.7777777777777777,5065.0,[9519.982399871998],"[(1413.9993599999998, 461.00016)]",[1345.99968],[426.00006],[1481.9990399999997],[496.00025999999997],2025-09-03 19:02:19.830000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756941213579_area_154_1137.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756941213579_area_154_1137.jpg,"[1920, 1080]",1.7777777777777777,154.0,[224.013040128],"[(1873.0003199999999, 959.0000399999999)]",[1865.9999999999998],[950.9999399999999],[1880.00064],[967.0001399999999],2025-09-03 19:13:33.579000-04:00,19
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\labels\detect_1756941444351_area_1059_1140.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\test\images\detect_1756941444351_area_1059_1140.jpg,"[1920, 1080]",1.7777777777777777,1059.0,[2772.00792],"[(1882.99968, 979.99956)]",[1849.99968],[958.9995],[1915.99968],[1000.9996199999999],2025-09-03 19:17:24.351000-04:00,19
